aluminium,ammonia,arsenic,barium,cadmium,chloramine,chromium,copper,flouride,bacteria,viruses,lead,nitrates,nitrites,mercury,perchlorate,radium,selenium,silver,uranium
-0.49268296935441847,-1.2389566881325214,-0.35768184376414736,-0.47447840528828444,-1.1827171447255584,-0.7896631070838812,-0.6916128184308089,-1.1794674308600244,1.5088400421280042,-0.9644169630790547,1.7055520348879631,0.31214954368146186,-1.3872586495842807,-1.4561430315536994,-1.0762990997442372,-0.8838585637370824,0.4540517863149273,-0.6920466523600941,-0.4714806133246799,-1.655264575889083
-0.5316492148347062,-0.5552152752198559,-0.4376792237091598,-1.1805773217468625,-0.9061522301057227,-0.8207828833778863,-0.7654254747467042,-0.6741270936182513,0.41121581126631707,0.03688933310166025,-0.8492072442883745,-0.47864220171862926,-1.170337107792598,-1.4561430315536994,-1.0762990997442372,-0.9362395031030639,-0.14373020480963555,-1.0401654402873581,-0.9609903881495429,-0.9145731967736406
-0.49268296935441847,-0.8492128184986134,-0.5176766036541722,-1.0902623440603003,-0.35302240086605136,-0.8091129672676345,-0.6178001621149134,-0.06159335150701111,-0.20619781859338177,-0.8127038879001585,-0.8439069138336517,-0.13481970371858956,0.7367647804592798,0.7495635080465853,-0.40209029097246884,-0.9097674154664925,-1.214577080996802,0.35230971142169765,-0.8211304524852964,-1.655264575889083
-0.4615099729701884,-1.129693233350761,-0.39768053373665363,-0.5894247405257275,1.3063670868529629,-0.7741032189368788,-0.6916128184308089,1.347234255348841,-1.5096265927416355,0.4616859436025695,-0.8439069138336517,-0.7193179503186569,-0.14719050234182762,-2.0163224701823435,-1.4134035041301214,-0.4681904642521965,-0.685604527699527,-1.736403016141886,-0.9609903881495429,1.6778466301304074
1.549148293812654,1.2189078307726446,-0.5176766036541722,-0.42521569018652317,-1.1550606532635748,0.5407073294848346,1.670392183677844,1.6535011264044612,-0.1604634756408117,1.3719643946759468,1.1755189894156939,1.2404702882815686,0.8379948332953985,-0.35328976175355725,-0.40209029097246884,1.3702115367216077,0.5529653531916537,-1.0401654402873581,2.255788132128128,0.196463871899523
-0.49268296935441847,-1.5611149156333821,-0.27768446381913503,-0.29384844991515985,-0.35302240086605136,-0.793553079120632,-0.543987505799018,-1.1335274002016815,0.799957726363165,-0.6609908127212623,-0.8624580704251812,0.14023829468144214,-0.08753707834911484,-1.2635813495251031,1.2834317309569518,-0.7216466224746878,-0.06201899738973131,-1.0401654402873581,-0.751200484653173,0.9371552510149654
-0.4770964711623034,-1.5599884882644977,-0.27768446381913503,0.6831953996031052,-0.07645748624621558,-0.8324527994881383,-0.7285191465887566,-1.1335274002016815,-0.04612761825938584,-0.9644169630790547,-0.8651082356525426,-1.1319049479187044,-0.796147448201945,0.46947378873226364,0.946327326571068,-0.5352155372043664,-0.47487562435345804,0.7004284993489619,-0.40155064549255665,0.9371552510149654
-0.44592347477807337,-1.288519492363423,0.7222827854935201,0.4040400140264581,-0.9061522301057227,2.0383465636338274,-0.06420523974569786,0.964400666529316,-1.3724235638839244,2.0395019254630897,1.75855533943519,-0.06605520411858158,0.8614946669894973,2.097495282246759,0.946327326571068,0.5287370914229363,0.5271618140064206,1.0485472872762256,0.22781906499655297,-0.5442275072159195
-0.48488972025836097,-0.5259281636288686,-0.27768446381913503,0.6503535895352643,0.7532372576132917,-0.8324527994881383,-0.8761444592205473,1.102220758504345,0.9142935837445902,0.34031548345945256,-0.8465570790610131,-0.15201082861859155,0.7584569346384479,-0.5808626586964436,1.2834317309569518,-0.2654255376742033,-1.2360800303178294,-0.6920466523600941,-0.751200484653173,-0.17388181765819824
-0.5082694675465336,-0.8661092290318753,-0.5976739835991846,-0.2692170923642792,-0.35302240086605136,-0.6807438900548637,-0.7654254747467042,0.367180267970857,-1.6468296215993463,0.522371173674128,-0.8518574095157357,0.0027092954814264074,0.03176976963631071,-0.5983682661535887,0.6092229221851838,-0.9272277285884865,-0.8963334310455959,0.35230971142169765,-0.9609903881495429,0.196463871899523
-0.5082694675465336,-0.5766173952286545,-0.5176766036541722,-1.1641564167129421,-0.9061522301057227,-0.8363427715248889,-0.6178001621149134,-1.0875873695433385,-1.0980175061685027,-0.9644169630790547,1.2020206416893073,1.4639549119815947,0.525266277212389,-1.4911542464679897,0.2721185177992996,-0.7678319668618974,-0.9393393296876509,-0.6920466523600941,-0.6113405489889265,-0.17388181765819824
2.842827643758204,1.6593409320063386,-0.5576752936266784,0.05099055579716895,-0.9891217044916735,0.43178811245581683,2.297799762362955,0.21404683244304687,-0.7778771055005106,-0.9644169630790547,-0.8651082356525426,-0.513024451518633,-1.1070683247700237,0.049339209760780815,-0.739194695358353,0.6166018929400666,0.742191307216695,0.7004284993489619,0.8571887754856627,0.5668095614572439
-0.5160627166425911,0.024894819755469567,-0.47767791368166596,-1.1148937016111808,-0.9061522301057227,-0.8324527994881383,-0.6547064902728611,1.4238009731127461,1.4402385276991487,1.8877888502841935,1.6260470780671228,1.1373235388815572,-1.6981795261523596,1.1171812646466328,-0.06498588658658463,-0.34991092374836713,0.187415214734187,1.3966660752034894,-0.8211304524852964,0.9371552510149654
-0.4770964711623034,-0.03480583079538912,-0.5976739835991846,-0.885001031136295,0.20010742837362017,-0.7352034985693724,-0.6178001621149134,-1.1335274002016815,-0.5720725622139442,-0.9644169630790547,-0.8465570790610131,0.7935010408815173,-0.38399651879774793,-1.858772003068037,-0.739194695358353,-0.7075657247956605,-0.8146222236256916,0.7004284993489619,-0.9609903881495429,-1.2849188863313616
-0.5082694675465336,-0.08211578028852247,-0.5576752936266784,-0.2856379973981996,1.0298021722331272,-0.8363427715248889,-0.7285191465887566,-1.1029007130961195,1.4631056991754339,-0.9644169630790547,-0.8545075747430971,-0.8568469495186727,-0.36049668510364896,-1.858772003068037,-0.739194695358353,-0.9272277285884865,-1.1844729519473636,-0.6920466523600941,-0.40155064549255665,-0.17388181765819824
1.3932833118915036,1.6773637699084847,-0.47767791368166596,-0.2363752822964383,-1.1274041618015913,0.1283702935892677,0.7477339797291516,1.117534102057126,0.8456920693157348,1.0988808593539336,0.9370041189531728,0.6215897918814978,-0.2954202225661439,-0.23075050955354132,0.946327326571068,0.3192133339590102,0.36803998903081747,-0.34392786443283013,-0.26169070982831,-0.9145731967736406
3.3493888350019434,1.0781044096621288,0.8422788554110386,1.955815539731938,1.3063670868529629,-0.5056951484010852,0.9691719486768379,0.8265805745542872,0.685621868981739,-0.9644169630790547,-0.8651082356525426,0.019900420381428405,-1.5607958830176267,-0.17823368718210592,0.946327326571068,0.060124816664907814,1.1335449848593944,1.3966660752034894,1.6264184216390187,-0.5442275072159195
-0.19653950370423245,1.574858879340029,-0.5976739835991846,-0.5647933829748467,-1.0444346874156407,0.5290374133745827,1.4858605428881058,-1.2254074615183674,-0.7778771055005106,-0.14516635711301518,-0.8465570790610131,-1.1490960728187063,-0.7220325880897869,-0.09070564989638025,-1.4134035041301214,2.0286343121929247,0.9443190308343529,-1.388284228214622,-0.6113405489889265,0.196463871899523
-0.5238559657386487,0.8201525421876636,-0.39768053373665363,-0.6551083606614091,-0.07645748624621558,-0.8480126876351408,-0.543987505799018,-1.1182140566489005,0.9600279266971606,1.1595660894254918,0.9900074235003995,0.9826034147815392,0.18542252840541928,-0.17823368718210592,-1.7505079085160056,-0.7667054950475752,-0.7114080668847599,-0.34392786443283013,-0.4714806133246799,-0.9145731967736406
-0.5160627166425911,1.2301721044614862,-0.27768446381913503,-1.0163682714076583,0.7532372576132917,-0.8207828833778863,-0.6916128184308089,-1.1641540873072433,-1.6468296215993463,-0.9644169630790547,-0.8598079051978198,-1.406962946318736,0.18723020792035025,-0.9309748078393458,-0.06498588658658463,-0.8996291691375928,0.21321875391941997,0.004190923494433876,-0.6812705168210498,0.196463871899523
-0.469303222066246,0.2569388577455999,2.0822382445587313,0.10025327089893026,1.3063670868529629,-0.27618679823279796,1.1906099176245237,-1.1029007130961195,1.4173713562228636,-0.6306481976854831,-0.8651082356525426,0.31214954368146186,-0.6786482797314504,0.8896083677037464,-1.4134035041301214,0.6661666527702429,-0.6555003986500886,-0.34392786443283013,-0.6812705168210498,0.9371552510149654
-0.44592347477807337,1.6334331025220037,-0.47767791368166596,-0.33490071249996095,-1.1274041618015913,-0.6068344213566017,1.5227668710460533,1.5156810344294323,-0.5034710477850888,-0.17550897214879443,-0.8492072442883745,-0.04886407921857958,0.8868021801985271,0.5219906111036986,-0.40209029097246884,-0.5538023221406825,-0.5909915506870063,1.0485472872762256,-0.12183077416406342,0.9371552510149654
-0.5004762184504761,1.733685138352691,0.9622749253285573,0.08383236586500982,-0.629587315485887,0.21005970636103094,-0.8761444592205473,-1.1182140566489005,1.5774415565568598,1.3416217796401675,1.1490173371420804,-1.6992120696187698,-0.9118389371575093,0.6095186483894243,1.2834317309569518,0.7624799928947894,-0.8533275324035411,0.7004284993489619,1.7662783573032654,0.5668095614572439
-0.469303222066246,-0.16885068769260025,-0.27768446381913503,-0.8603696735854143,1.0298021722331272,-0.8246728554146371,-0.8392381310625997,1.7760078748267094,-0.366268018927378,-0.9644169630790547,0.5129776825753575,-0.08324632901858357,0.7855721273624083,-1.9112888254394724,-0.06498588658658463,-0.697990714373922,-1.0511546661569935,-1.388284228214622,-1.0309203559816662,-0.9145731967736406
-0.49268296935441847,1.0938743928265067,3.122204183843892,0.09204281838197004,-0.629587315485887,0.2489594267285373,-0.5808938339569657,-1.1182140566489005,1.2573011558888678,-0.6609908127212623,-0.8518574095157357,-1.6992120696187698,0.35895976183876566,0.9771364049894717,0.2721185177992996,1.8838826840525236,1.1335449848593944,-1.736403016141886,1.2767685824784025,0.9371552510149654
1.1049330953373748,-0.6858808500104148,-0.47767791368166596,0.49435499171302033,-1.1550606532635748,-0.750763386716375,-0.802331802904652,0.627507108368134,0.022473896169469668,-0.9644169630790547,-0.8651082356525426,-0.3067309527186093,1.389337085349259,0.31192332161795744,0.2721185177992996,2.081578487466067,1.7528299253049846,-0.34392786443283013,0.36767900066079967,-1.2849188863313616
1.87646475584707,-0.6870072773792989,-0.6336728045744402,1.4631883887143253,-1.1274041618015913,0.8480151203881345,0.3048580418337792,1.7300678441683661,0.022473896169469668,1.7360757751052975,1.4935388166990553,0.019900420381428405,0.40957478825682486,0.31192332161795744,0.946327326571068,2.2336521823995623,2.010865317157314,-1.0401654402873581,1.2767685824784025,-0.17388181765819824
1.6037010374850569,-0.970866974338099,3.04220680389888,-0.2363752822964383,0.47667234299345573,-0.019448643807256253,1.818017496309635,1.4238009731127461,0.4569501542188874,-0.9644169630790547,-0.8545075747430971,1.7046306605816226,0.7259187033696956,0.7320579005894402,0.2721185177992996,-0.6185744514642081,0.9658219801553806,0.7004284993489619,2.045998228631759,1.3075009405726865
-0.4770964711623034,-1.5746320440599915,-0.4376792237091598,0.4040400140264581,1.3063670868529629,-0.8324527994881383,-0.543987505799018,-1.2254074615183674,0.3197471253611766,-0.9644169630790547,1.2020206416893073,1.2748525380815727,-0.49788032823838135,-0.8259411630964753,-0.06498588658658463,-0.8985026973232707,-0.6770033479711159,0.7004284993489619,-0.40155064549255665,0.5668095614572439
1.6738402793495744,-1.5656206251089184,-0.4376792237091598,0.8474044499423096,1.5829320014727988,-0.35398623896781056,0.3048580418337792,1.7300678441683661,1.6460430709857152,-0.9644169630790547,-0.8624580704251812,0.24338504408145412,0.10769230926339966,1.152192479560923,0.6092229221851838,2.06749758978704,-0.1738343338590739,-0.34392786443283013,2.4655780356244983,1.6778466301304074
1.0114141061846844,-1.4428400419005485,-0.6336728045744402,1.7423437742909726,-1.0444346874156407,0.5562672176318372,2.0025491370993738,0.8572072616598493,-0.3434008474510928,1.8271036202126354,1.5730437735198957,0.2090027942814501,-0.3098816586855894,0.46947378873226364,0.6092229221851838,1.751522245869667,0.6174742011547358,0.004190923494433876,0.997048711149909,0.196463871899523
1.432249557371791,-0.8007764416365959,-0.6336728045744402,0.3876191089925377,-1.0444346874156407,-0.5407048967318409,-0.35945586500927956,1.2859808811377171,0.06820823912204001,0.6740842488530243,0.5659809871225844,1.0857501641815512,0.10407695023353837,0.7495635080465853,0.946327326571068,2.2088698024844735,1.262562680785559,-1.388284228214622,0.22781906499655297,-1.655264575889083
-0.45371672387413087,-0.0922536266084796,0.7222827854935201,-0.35132161753388136,1.5829320014727988,0.9608243094539028,-0.06420523974569786,1.347234255348841,1.600308728033145,-0.8127038879001585,-0.8439069138336517,0.39810516818147185,-0.6678022026418661,-0.23075050955354132,1.2834317309569518,1.3572571108569027,1.3700774273906962,-0.6920466523600941,2.3257180999602514,0.196463871899523
-0.5082694675465336,0.496867887317919,2.4022277643387806,0.0756219133480496,1.8594969160926342,0.48624772097032576,0.19413905735993597,0.4284336421819811,1.3259026703177232,0.1886024082805564,-0.8492072442883745,0.5184430424814858,1.552028241693021,0.22439528433223177,1.6205361353428365,1.837134103758153,1.456089224674806,0.004190923494433876,-0.6113405489889265,0.9371552510149654
-0.5316492148347062,0.46532792098916365,-0.39768053373665363,-1.1066832490942207,-0.629587315485887,-0.8168929113411357,-0.5808938339569657,0.8112672310015062,-1.1666190205973581,-0.7520186578286,-0.8439069138336517,0.22619391918145212,-1.3836432905544194,-1.2810869569822483,1.6205361353428365,-0.7909246390555021,-0.5221821128597185,1.3966660752034894,-0.751200484653173,-0.17388181765819824
2.4765449362434997,-0.3704811867228592,-0.5976739835991846,1.7012915117061718,-1.0997476703396076,0.6379566304036004,-0.39636219316722715,0.351866924418076,1.4173713562228636,-0.7520186578286,-0.8492072442883745,1.3092347878815767,-1.1558756716731524,-0.318278546839267,0.946327326571068,2.083831431094711,1.4947945334526553,-0.6920466523600941,1.9760682607996354,0.196463871899523
-0.5004762184504761,-0.8604770921874546,-0.5576752936266784,-1.1805773217468625,-0.35302240086605136,-0.8519026596718914,-0.6916128184308089,-1.1794674308600244,1.2115668129362975,-0.8733891179717168,-0.8465570790610131,0.17462054448144612,-1.584295716711726,-0.4233121915821374,0.946327326571068,-0.6343450568647186,-0.4576732648966362,0.7004284993489619,-0.3316206776604333,-0.17388181765819824
-0.49268296935441847,-0.6070309341885259,-0.5576752936266784,-0.8275278635175735,-0.07645748624621558,-0.8285628274513875,-0.8392381310625997,-1.2100941179655864,0.29687995388489147,-0.9644169630790547,0.48647603030174397,0.5184430424814858,-1.2643364425689938,-1.683715928496586,1.6205361353428365,-0.9334233235672584,-0.7544139655268148,-1.736403016141886,-0.40155064549255665,-1.2849188863313616
-0.5160627166425911,-0.26347058667886697,-0.5976739835991846,-1.2626818469164647,1.0298021722331272,-0.7468734146796243,-0.8392381310625997,-1.1029007130961195,0.1139425820746101,-0.9644169630790547,0.777994205311492,1.3264259127815787,0.8958405777731806,-2.0338280776394884,-1.4134035041301214,-0.9368027390102249,-0.32865556897047143,0.7004284993489619,-0.5414105811568032,0.9371552510149654
1.946603997711588,1.704398026761704,-0.5976739835991846,1.446767483680405,-0.9614652130296899,-0.6963037782018662,-0.3225495368513318,-1.0110206517794333,0.47981732569517255,-0.9644169630790547,-0.8651082356525426,1.4983371617815986,-0.1598442589463422,0.15437285450365124,-0.40209029097246884,-0.06941944198214338,-0.535083882452335,-1.0401654402873581,-0.4714806133246799,0.196463871899523
1.1438993408176623,0.2828466872299349,1.6022539648886567,-0.039324421889393266,0.47667234299345573,-0.42789570766607254,1.448954214730158,-1.0569606824377764,-0.6635412481190849,-0.9644169630790547,1.5995454257935091,0.7247365412815093,-1.578872678166934,1.0821700497323425,1.2834317309569518,1.3634527058356747,0.12720695663531034,0.004190923494433876,-0.8211304524852964,-0.17388181765819824
-0.5004762184504761,1.245942087625864,-0.5576752936266784,-0.8357383160345336,-0.07645748624621558,-0.634064225613856,-0.7654254747467042,1.393174286007184,-0.6406740766427997,-0.9644169630790547,0.724990900764265,-0.11762857881858756,-0.31711237674531234,-2.086344900010924,1.2834317309569518,-0.8128908394347848,-1.1156635141200757,-1.0401654402873581,-0.8910604203174197,0.9371552510149654
-0.48488972025836097,1.2707234897413147,-0.5576752936266784,1.2004539081715984,-1.1550606532635748,-0.2567369380490448,2.2608934342050073,-0.23004013058760212,0.5255516686477429,1.0685382443181544,0.9105024666795594,1.4123815372815887,0.3336522486297359,-0.318278546839267,-0.40209029097246884,-0.7571304846258367,-0.7200092466131709,0.7004284993489619,1.7662783573032654,-1.655264575889083
-0.39916398020172816,0.3808458683228541,-0.47767791368166596,0.2480414162042142,-1.016778195953657,-0.4162257915558206,0.4893896826235177,-0.9038272469099664,0.7313562119343094,0.7651120939603617,0.6454859439434245,0.019900420381428405,0.08961551411409284,-0.5108402288678631,-1.4134035041301214,-0.6168847437427247,-0.8017204540330751,-0.34392786443283013,-0.8211304524852964,-1.2849188863313616
-0.5238559657386487,1.2177814034037608,3.04220680389888,1.8983423721132162,1.5829320014727988,0.0855806011850108,2.3716124186788505,-1.1335274002016815,1.0972309555548716,1.3112791646043882,1.122515684868467,-0.40987770211862123,-0.40749635249184685,0.5219906111036986,0.946327326571068,-0.12349008906960816,1.967859418515259,-1.388284228214622,0.018029161500183098,1.3075009405726865
-0.49268296935441847,1.2527006518391686,0.5222893356309889,-0.3923738801186823,0.20010742837362017,1.8788577101270516,1.3382352302563147,1.316607568243279,0.9600279266971606,1.6450479299979597,1.4140338598782147,0.5528252922814898,-1.548142126413112,0.24190089178937688,1.2834317309569518,-0.906388000023526,0.07559987826484443,1.3966660752034894,-0.6812705168210498,-0.5442275072159195
-0.45371672387413087,0.00011341764001888944,-0.27768446381913503,0.9130880700779913,1.5829320014727988,-0.6651840019078611,-0.7285191465887566,0.4896870163931048,1.5088400421280042,-0.9644169630790547,0.8044958575851054,0.8966477902815292,-0.4834188921189358,-2.0513336850966337,-0.06498588658658463,-0.8337305679997452,0.5529653531916537,0.004190923494433876,-0.3316206776604333,0.196463871899523
-0.44592347477807337,-0.001013009728865214,1.2422657551361007,-1.008157818890698,1.0298021722331272,1.548210087003248,-0.7654254747467042,-1.1488407437544625,-0.0003932753068155021,0.6133990187814657,0.5129776825753575,-1.6992120696187698,1.4019908419537739,0.8545971527894561,1.2834317309569518,1.8889518072169735,0.2605252424256803,1.7447848631307536,0.6473988719892927,0.5668095614572439
-0.5160627166425911,1.6255481109398147,-0.5576752936266784,1.298979338375121,-1.0720911788776242,1.6376794438485127,0.08342007288609299,-0.9344539340155282,-0.43486953335623346,1.4629922397832846,1.2550239462365345,0.2090027942814501,0.3354599281446665,0.4344625738179734,0.6092229221851838,0.2127617475055638,1.834541132724889,0.7004284993489619,2.1858581642960053,1.6778466301304074
-0.4770964711623034,-0.4718596499224307,-0.39768053373665363,-0.3595320700508416,-0.35302240086605136,-0.707973694312118,-0.6178001621149134,0.39780695507641906,1.3259026703177232,0.21894502331633567,-0.8571577399704585,0.22619391918145212,0.7964182044519925,-0.16072807972496078,-0.739194695358353,-0.918215954073909,0.5959712518337085,0.35230971142169765,-0.5414105811568032,-0.17388181765819824
-0.469303222066246,0.4461786557181333,-0.5176766036541722,-1.1887877742638229,-0.629587315485887,-0.8402327435616396,-0.5808938339569657,-0.1381600692709162,-0.45773670483251866,0.15825979324477715,-0.8465570790610131,0.9138389151815313,1.0458779775124278,0.5570018260179889,-0.739194695358353,-0.7762805054693137,-1.1672705924905418,1.7447848631307536,-0.4714806133246799,1.6778466301304074
-0.5082694675465336,-1.5577356335267296,-0.6376726735716908,-0.3431111650169211,0.7532372576132917,-0.6729639459813623,-0.7285191465887566,1.255354194032155,-0.45773670483251866,1.0988808593539336,0.9370041189531728,0.8794566653815272,0.44572837855543884,-0.45832340649642767,1.2834317309569518,-0.8297879166496176,-1.0941605647990484,1.7447848631307536,-0.9609903881495429,-0.5442275072159195
-0.5004762184504761,-1.2423359702391739,-0.3176831537916412,-0.6386874556274886,-0.35302240086605136,-0.8480126876351408,-0.9130507873784951,-1.1488407437544625,1.303035498841438,-0.9644169630790547,-0.8571577399704585,0.2777672938814581,-1.188413902941905,-1.981311255268053,1.2834317309569518,-0.8438688143286448,-1.145767643169514,1.0485472872762256,-0.5414105811568032,0.5668095614572439
-0.48488972025836097,0.629786316846246,-0.5976739835991846,0.06741146083108938,1.3063670868529629,-0.8052229952308838,-0.9130507873784951,-1.1335274002016815,-0.5492053907376591,-0.9037317330074961,-0.8624580704251812,-1.2350516973187162,0.252306670457855,0.3469345365322477,0.946327326571068,-0.6326553491432354,-0.887732251317185,0.35230971142169765,-0.751200484653173,0.5668095614572439
0.2866419402513344,-0.10915003714174155,-0.5976739835991846,0.46151318164517946,-1.0444346874156407,-0.5095851204378359,-0.7654254747467042,0.45906032928754315,0.9600279266971606,1.2202513194970503,1.0430107280476264,0.0027092954814264074,-1.2679518015988551,-0.020683220067799712,-1.4134035041301214,-0.9092041795593315,0.2476234728330639,-0.34392786443283013,1.9061382929675121,-0.9145731967736406
-0.49268296935441847,0.94743883487157,-0.47767791368166596,-0.5237411203900457,-0.9061522301057227,-0.8168929113411357,-0.7654254747467042,1.4697410037710892,-0.3434008474510928,-0.5396203525781452,-0.8492072442883745,0.6387809167814997,0.9066866548627646,-0.24825611701068645,-0.40209029097246884,-0.8945600459731431,0.14010872622792672,-1.388284228214622,-0.8910604203174197,0.196463871899523
-0.45371672387413087,-0.1857470982258622,-0.47767791368166596,-0.8932114836532552,-0.9614652130296899,2.244515081581611,1.8918301526255303,-0.16878675637647822,-0.5720725622139442,0.8257973240319203,0.6984892484906515,0.8966477902815292,0.8307641152356756,-0.370795369210702,-0.40209029097246884,0.7641697006162728,-1.046854076292788,-0.6920466523600941,1.4166285181426488,0.9371552510149654
-0.5004762184504761,1.0341737422756478,0.48229064565848295,2.218550020274664,0.47667234299345573,0.5173674972643308,-0.5070811776410704,-1.1794674308600244,-1.143751849121073,-0.17550897214879443,-0.8518574095157357,-1.6992120696187698,1.4797210610957936,1.3622597690466642,-1.4134035041301214,1.9649886546837207,0.5787688923768864,-1.0401654402873581,1.9061382929675121,1.3075009405726865
0.23208919657893162,-1.4270700587361707,1.7222500348061751,0.8474044499423096,1.3063670868529629,0.07002071303800826,-0.28564320869338405,1.4850543473238702,0.9142935837445902,-0.1148237420772359,-0.8598079051978198,-1.1147138230187024,-1.5354883698085973,-0.12571686481067051,1.2834317309569518,0.39919283277588513,0.7507924869451061,-1.736403016141886,0.9271187433177861,-0.9145731967736406
-0.36019773472144057,0.20512319877692994,0.32229588576845797,0.8309835449083891,1.8594969160926342,0.05835079692775627,0.9691719486768379,-1.1029007130961195,-0.06899478973567101,0.4920285586383487,-0.8624580704251812,-1.6992120696187698,0.6662652793769828,0.014327994846490553,-0.06498588658658463,0.6549019346270208,0.5873700721052972,1.3966660752034894,0.9271187433177861,1.3075009405726865
3.177937354888677,1.0319208875378796,-0.5176766036541722,1.184033003137678,-1.0444346874156407,2.1511557526995957,-0.7654254747467042,1.7760078748267094,-1.4867594212653503,-0.9644169630790547,-0.8651082356525426,0.36372291838146786,0.18180716937555796,-0.4233121915821374,-1.0762990997442372,-0.029992928480866984,1.3012679895634083,1.0485472872762256,0.36767900066079967,-1.2849188863313616
-0.5160627166425911,-0.09675933608401621,-0.5576752936266784,-0.9096323886871757,-0.629587315485887,-0.8013330231941332,-0.6178001621149134,-1.1488407437544625,1.0972309555548716,-0.9644169630790547,0.9900074235003995,0.5012519175814838,1.062147093146804,-1.2110645271536677,-0.739194695358353,-0.8602026556363165,-0.7673157351194313,-0.6920466523600941,-0.40155064549255665,0.9371552510149654
-0.5160627166425911,0.48785646836684615,-0.6336728045744402,1.2497166232733596,-1.1274041618015913,0.6651864346608548,0.08342007288609299,0.183420145337485,0.38834863979003187,1.8271036202126354,1.5730437735198957,-1.52730082061875,-1.7036025646971513,0.7670691155037305,-0.40209029097246884,0.6881328531495253,0.6733818693894071,-1.736403016141886,-0.19176074199618676,0.9371552510149654
